sample_id,raw_input,gold_clean_alias,canonical_degree,canonical_field,degree_level,noise_type,difficulty,expected_layer,expected_status,expected_min_confidence,training_use,source
L2-05750,Bcaheler of Technology - Information Technology,Bacheler of Technology - Information Technology,Bachelor of Technology,Information Technology,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02612
L2-05751,Bacheler of Techn0logy - Information Techn0logy,Bacheler of Technology - Information Technology,Bachelor of Technology,Information Technology,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02612
L2-05752,B.Tch - Chemical Engineering,B.Tech - Chemical Engineering,Bachelor of Technology,Chemical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02613
L2-05753,B.eTch - Chemical Engineering,B.Tech - Chemical Engineering,Bachelor of Technology,Chemical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02613
L2-05754,BTch - Software Engineering,BTech - Software Engineering,Bachelor of Technology,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02614
L2-05755,BeTch - Software Engineering,BTech - Software Engineering,Bachelor of Technology,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02614
L2-05756,BTch / Business Administration,BTech / Business Administration,Bachelor of Technology,Business Administration,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02615
L2-05757,BeTch / Business Administration,BTech / Business Administration,Bachelor of Technology,Business Administration,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02615
L2-05758,"B.Tch., Mathematics","B.Tech., Mathematics",Bachelor of Technology,Mathematics,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02616
L2-05759,"B.eTch., Mathematics","B.Tech., Mathematics",Bachelor of Technology,Mathematics,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02616
L2-05760,B. TCH,B. TECH,Bachelor of Technology,,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02617
L2-05761,B. ETCH,B. TECH,Bachelor of Technology,,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02617
L2-05762,B.Tch / Electrical Engineering,B.Tech / Electrical Engineering,Bachelor of Technology,Electrical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02618
L2-05763,B.eTch / Electrical Engineering,B.Tech / Electrical Engineering,Bachelor of Technology,Electrical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02618
L2-05764,4-Yar B.Tech (Business Administration),4-Year B.Tech (Business Administration),Bachelor of Technology,Business Administration,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02619
L2-05765,4-eYar B.Tech (Business Administration),4-Year B.Tech (Business Administration),Bachelor of Technology,Business Administration,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02619
L2-05766,4-Year B.Tech (Business Adminis,4-Year B.Tech (Business Administration),Bachelor of Technology,Business Administration,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02619
L2-05767,"Bachlor of Technology, Environmental Engineering","Bachelor of Technology, Environmental Engineering",Bachelor of Technology,Environmental Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02620
L2-05768,"Bcahelor of Technology, Environmental Engineering","Bachelor of Technology, Environmental Engineering",Bachelor of Technology,Environmental Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02620
L2-05769,"Bache1or of Technology, Environmental Engineering","Bachelor of Technology, Environmental Engineering",Bachelor of Technology,Environmental Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02620
L2-05770,B. Tch - Electronics and Communication Engineering,B. Tech - Electronics and Communication Engineering,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02621
L2-05771,B. eTch - Electronics and Communication Engineering,B. Tech - Electronics and Communication Engineering,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02621
L2-05772,Bachlor of Technology in Food Technology,Bachelor of Technology in Food Technology,Bachelor of Technology,Food Technology,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02622
L2-05773,Bcahelor of Technology in Food Technology,Bachelor of Technology in Food Technology,Bachelor of Technology,Food Technology,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02622
L2-05774,Bache1or of Technology in Food Technology,Bachelor of Technology in Food Technology,Bachelor of Technology,Food Technology,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02622
L2-05775,"B.Tch (Hons), Electronics and Communication Engineering","B.Tech (Hons), Electronics and Communication Engineering",Bachelor of Technology,,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02623
L2-05776,"B.eTch (Hons), Electronics and Communication Engineering","B.Tech (Hons), Electronics and Communication Engineering",Bachelor of Technology,,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02623
L2-05777,"B.Tech (Hons), Electronics and Communication Engincering","B.Tech (Hons), Electronics and Communication Engineering",Bachelor of Technology,,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02623
L2-05778,"B.Tech (Hons), Electronics and Communication Engin","B.Tech (Hons), Electronics and Communication Engineering",Bachelor of Technology,,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02623
L2-05779,BTch / Chemical Engineering,BTech / Chemical Engineering,Bachelor of Technology,Chemical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02624
L2-05780,BeTch / Chemical Engineering,BTech / Chemical Engineering,Bachelor of Technology,Chemical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02624
L2-05781,Bachler of Technology - Electronics and Communication Engineering,Bacheler of Technology - Electronics and Communication Engineering,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02625
L2-05782,Bcaheler of Technology - Electronics and Communication Engineering,Bacheler of Technology - Electronics and Communication Engineering,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02625
L2-05783,Bacheler of Techn0logy - Electronics and Communication Engineering,Bacheler of Technology - Electronics and Communication Engineering,Bachelor of Technology,Electronics and Communication Engineering,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02625
L2-05784,B.Tch. in Mathematics,B.Tech. in Mathematics,Bachelor of Technology,Mathematics,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02626
L2-05785,B.eTch. in Mathematics,B.Tech. in Mathematics,Bachelor of Technology,Mathematics,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02626
L2-05786,"Bachlor of Technology, Cybersecurity","Bachelor of Technology, Cybersecurity",Bachelor of Technology,Cybersecurity,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02627
L2-05787,"Bcahelor of Technology, Cybersecurity","Bachelor of Technology, Cybersecurity",Bachelor of Technology,Cybersecurity,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02627
L2-05788,"Bache1or of Technology, Cybersecurity","Bachelor of Technology, Cybersecurity",Bachelor of Technology,Cybersecurity,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02627
L2-05789,B.Tch - Business Administration,B.Tech - Business Administration,Bachelor of Technology,Business Administration,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02628
L2-05790,B.eTch - Business Administration,B.Tech - Business Administration,Bachelor of Technology,Business Administration,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02628
L2-05791,4-Yar B.Tech / Physics,4-Year B.Tech / Physics,Bachelor of Technology,Physics,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02629
L2-05792,4-eYar B.Tech / Physics,4-Year B.Tech / Physics,Bachelor of Technology,Physics,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02629
L2-05793,"B.Tch (Hons), Computer Science and Engineering","B.Tech (Hons), Computer Science and Engineering",Bachelor of Technology,,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02630
L2-05794,"B.eTch (Hons), Computer Science and Engineering","B.Tech (Hons), Computer Science and Engineering",Bachelor of Technology,,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02630
L2-05795,"B.Tech (Hons), Computer Sc1ence and Engineering","B.Tech (Hons), Computer Science and Engineering",Bachelor of Technology,,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02630
L2-05796,"B.Tech (Hons), Computer Science and Engin","B.Tech (Hons), Computer Science and Engineering",Bachelor of Technology,,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02630
L2-05797,4-Yar B.Tech / Aerospace Engineering,4-Year B.Tech / Aerospace Engineering,Bachelor of Technology,Aerospace Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02631
L2-05798,4-eYar B.Tech / Aerospace Engineering,4-Year B.Tech / Aerospace Engineering,Bachelor of Technology,Aerospace Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02631
L2-05799,Bachlor of Technology - Chemistry,Bachelor of Technology - Chemistry,Bachelor of Technology,Chemistry,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02632
L2-05800,Bcahelor of Technology - Chemistry,Bachelor of Technology - Chemistry,Bachelor of Technology,Chemistry,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02632
L2-05801,Bache1or of Technology - Chemistry,Bachelor of Technology - Chemistry,Bachelor of Technology,Chemistry,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02632
L2-05802,B.Tch - Electrical Engineering,B.Tech - Electrical Engineering,Bachelor of Technology,Electrical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02633
L2-05803,B.eTch - Electrical Engineering,B.Tech - Electrical Engineering,Bachelor of Technology,Electrical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02633
L2-05804,BTch in Finance,BTech in Finance,Bachelor of Technology,Finance,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02634
L2-05805,BeTch in Finance,BTech in Finance,Bachelor of Technology,Finance,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02634
L2-05806,Bachlor of Technology - Finance,Bachelor of Technology - Finance,Bachelor of Technology,Finance,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02635
L2-05807,Bcahelor of Technology - Finance,Bachelor of Technology - Finance,Bachelor of Technology,Finance,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02635
L2-05808,Bache1or of Technology - Finance,Bachelor of Technology - Finance,Bachelor of Technology,Finance,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02635
L2-05809,BTCH in Information Technology,BTECH in Information Technology,Bachelor of Technology,Information Technology,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02636
L2-05810,BETCH in Information Technology,BTECH in Information Technology,Bachelor of Technology,Information Technology,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02636
L2-05811,Bachler of Technology (Physics),Bacheler of Technology (Physics),Bachelor of Technology,Physics,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02637
L2-05812,Bcaheler of Technology (Physics),Bacheler of Technology (Physics),Bachelor of Technology,Physics,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02637
L2-05813,Bacheler of Techn0logy (Physics),Bacheler of Technology (Physics),Bachelor of Technology,Physics,UG ENGINEERING,ocr_confusion,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02637
L2-05814,Bacheler of Technology (Phy,Bacheler of Technology (Physics),Bachelor of Technology,Physics,UG ENGINEERING,truncated_term,hard,L2,review_needed,0.60,fuzzy_matching_threshold_tuning,L1-02637
L2-05815,B.Tch (Hons) - Software Engineering,B.Tech (Hons) - Software Engineering,Bachelor of Technology,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02638
L2-05816,B.eTch (Hons) - Software Engineering,B.Tech (Hons) - Software Engineering,Bachelor of Technology,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02638
L2-05817,B.Tch (Hons) - Computer Science and Engineering,B.Tech (Hons) - Computer Science and Engineering,Bachelor of Technology,Computer Science and Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02639
L2-05818,B.eTch (Hons) - Computer Science and Engineering,B.Tech (Hons) - Computer Science and Engineering,Bachelor of Technology,Computer Science and Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02639
L2-05819,"B.Tch., Software Engineering","B.Tech., Software Engineering",Bachelor of Technology,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02640
L2-05820,"B.eTch., Software Engineering","B.Tech., Software Engineering",Bachelor of Technology,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02640
L2-05821,"B. Tch, Mechanical Engineering","B. Tech, Mechanical Engineering",Bachelor of Technology,Mechanical Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02641
L2-05822,"B. eTch, Mechanical Engineering","B. Tech, Mechanical Engineering",Bachelor of Technology,Mechanical Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02641
L2-05823,"B.Tch/BE, Computer Science and Engineering","B.Tech/BE, Computer Science and Engineering",Bachelor of Technology,Computer Science and Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02642
L2-05824,"B.eTch/BE, Computer Science and Engineering","B.Tech/BE, Computer Science and Engineering",Bachelor of Technology,Computer Science and Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02642
L2-05825,"B.Tch/BE, Software Engineering","B.Tech/BE, Software Engineering",Bachelor of Technology,Software Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02643
L2-05826,"B.eTch/BE, Software Engineering","B.Tech/BE, Software Engineering",Bachelor of Technology,Software Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02643
L2-05827,BTch (Production Engineering),BTech (Production Engineering),Bachelor of Technology,Production Engineering,UG ENGINEERING,single_vowel_drop,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02644
L2-05828,BeTch (Production Engineering),BTech (Production Engineering),Bachelor of Technology,Production Engineering,UG ENGINEERING,adjacent_transposition,medium,L2,fuzzy_matched,0.82,fuzzy_matching_threshold_tuning,L1-02644
