raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
India MTECHHONS,Master of Technology,India MTECHHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India MTECHHONS degree,Master of Technology,India MTECHHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MTECHHONS qualification,Master of Technology,India MTECHHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India MTECHHONS (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MTECHHONS (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MTECHHONS (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MTECHHONS,Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
IN MTECHHONS degree,Master of Technology,IN MTECHHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MTECHHONS qualification,Master of Technology,IN MTECHHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MTECHHONS (India),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
IN MTECHHONS (IN),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
IN MTECHHONS (1-2 years),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
Indian Master Tecnolgy qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Tecnolgy degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7077,70.8,wrong_degree
India Master Tecnolgy qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Master Engg degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7027,70.3,wrong_degree
Master Engg qualification,Master of Technology,Master Engg qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Indian Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
Indian Master Engg degree,Master of Technology,Indian Master Engg degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Engg qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
Indian Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
Indian Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
India Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
India Master Engg degree,Master of Technology,India Master Engg degree,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Engg qualification,Master of Technology,India Master Engg qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
India Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
India Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
IN Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
IN Master Engg degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7027,70.3,wrong_degree
IN Master Engg qualification,Master of Technology,IN Master Engg qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
IN Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
IN Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
MASTERENGG,Master of Technology,MASTERENGG,,,review_needed,L3,0.5,50.0,wrong_degree
MASTERENGG degree,Master of Technology,MASTERENGG degree,,,review_needed,L3,0.5,50.0,wrong_degree
MASTERENGG qualification,Master of Technology,MASTERENGG qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MASTERENGG (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
MASTERENGG (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
MASTERENGG (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MASTERENGG,Master of Technology,Indian MASTERENGG,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MASTERENGG degree,Master of Technology,Indian MASTERENGG degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MASTERENGG qualification,Master of Technology,Indian MASTERENGG qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MASTERENGG (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MASTERENGG (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MASTERENGG (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MASTERENGG,Master of Technology,India MASTERENGG,,,review_needed,L3,0.5,50.0,wrong_degree
India MASTERENGG degree,Master of Technology,India MASTERENGG degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MASTERENGG qualification,Master of Technology,India MASTERENGG qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India MASTERENGG (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MASTERENGG (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MASTERENGG (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MASTERENGG,Master of Technology,IN MASTERENGG,,,review_needed,L3,0.62,62.0,wrong_degree
IN MASTERENGG degree,Master of Technology,IN MASTERENGG degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MASTERENGG qualification,Master of Technology,IN MASTERENGG qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MASTERENGG (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MASTERENGG (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MASTERENGG (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Tecnology degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7273,72.7,wrong_degree
India Master Tecnology qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bachellor,Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Bachellor degree,Master of Technology,Master Bachellor degree,,,review_needed,L3,0.5,50.0,wrong_degree
Master Bachellor qualification,Master of Technology,Bachelor of Computer Applications,,,review_needed,L2,0.7,70.0,wrong_degree
Master Bachellor (India),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Bachellor (IN),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Bachellor (1-2 years),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Indian Master Bachellor,Master of Technology,Indian Master Bachellor,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bachellor degree,Master of Technology,Indian Master Bachellor degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bachellor qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bachellor (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bachellor (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Master Bachellor (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bachellor,Master of Technology,India Master Bachellor,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bachellor degree,Master of Technology,India Master Bachellor degree,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bachellor qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bachellor (India),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bachellor (IN),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Bachellor (1-2 years),Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN Master Bachellor,Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
IN Master Bachellor degree,Master of Technology,IN Master Bachellor degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN Master Bachellor qualification,Master of Technology,Bachelor of Computer Applications,,,review_needed,L2,0.7,70.0,wrong_degree
IN Master Bachellor (India),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
IN Master Bachellor (IN),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
IN Master Bachellor (1-2 years),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Enginering,Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
Master Enginering degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7907,79.1,wrong_degree
Master Enginering qualification,Master of Technology,Master of Engineering,,,review_needed,L2,0.8581,85.8,wrong_degree
Master Enginering (India),Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
Master Enginering (IN),Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
Master Enginering (1-2 years),Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
Indian Master Enginering,Master of Technology,Master of Engineering,,,review_needed,L2,0.8302,83.0,wrong_degree
Indian Master Enginering degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Indian Master Enginering qualification,Master of Technology,Master of Engineering,,,review_needed,L2,0.7164,71.6,wrong_degree
Indian Master Enginering (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8302,83.0,wrong_degree
Indian Master Enginering (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8302,83.0,wrong_degree
Indian Master Enginering (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8302,83.0,wrong_degree
India Master Enginering,Master of Technology,Master of Engineering,,,review_needed,L2,0.8095,81.0,wrong_degree
India Master Enginering degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7119,71.2,wrong_degree
India Master Enginering qualification,Master of Technology,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Master Enginering (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8095,81.0,wrong_degree
India Master Enginering (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8095,81.0,wrong_degree
India Master Enginering (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8095,81.0,wrong_degree
IN Master Enginering,Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
IN Master Enginering degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7907,79.1,wrong_degree
IN Master Enginering qualification,Master of Technology,Master of Engineering,,,review_needed,L2,0.8581,85.8,wrong_degree
IN Master Enginering (India),Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
IN Master Enginering (IN),Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
IN Master Enginering (1-2 years),Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
P G D qualification,Post Graduate Diploma,P G D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
P G D (India),Post Graduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
P G D (IN),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
P G D (1-2 years),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian P G D,Post Graduate Diploma,Indian P G D,,,review_needed,L3,0.5,50.0,wrong_degree
Indian P G D degree,Post Graduate Diploma,Indian P G D degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian P G D qualification,Post Graduate Diploma,Indian P G D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian P G D (India),Post Graduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian P G D (IN),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian P G D (1-2 years),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India P G D,Post Graduate Diploma,India P G D,,,review_needed,L3,0.5,50.0,wrong_degree
India P G D degree,Post Graduate Diploma,India P G D degree,,,review_needed,L3,0.5,50.0,wrong_degree
India P G D qualification,Post Graduate Diploma,India P G D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India P G D (India),Post Graduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
India P G D (IN),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India P G D (1-2 years),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN P G D,Post Graduate Diploma,IN P G D,,,review_needed,L3,0.62,62.0,wrong_degree
IN P G D degree,Post Graduate Diploma,IN P G D degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN P G D qualification,Post Graduate Diploma,IN P G D qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN P G D (India),Post Graduate Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
IN P G D (IN),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN P G D (1-2 years),Post Graduate Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Post Grad Diploma qualification,Post Graduate Diploma,Post Grad Diploma qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian Post Grad Diploma qualification,Post Graduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India Post Grad Diploma qualification,Post Graduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN Post Grad Diploma qualification,Post Graduate Diploma,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
PGDBA (Hons) qualification,Post Graduate Diploma,Post Graduate Diploma in Business Administration,,,review_needed,L3,0.75,75.0,wrong_degree
Indian PGDBA (Hons) degree,Post Graduate Diploma,Post Graduate Diploma in Business Administration,,,review_needed,L3,0.75,75.0,wrong_degree
Indian PGDBA (Hons) qualification,Post Graduate Diploma,Post Graduate Diploma in Business Administration,,,review_needed,L3,0.75,75.0,wrong_degree
India PGDBA (Hons) degree,Post Graduate Diploma,Post Graduate Diploma in Business Administration,,,review_needed,L3,0.75,75.0,wrong_degree
India PGDBA (Hons) qualification,Post Graduate Diploma,Post Graduate Diploma in Business Administration,,,review_needed,L3,0.75,75.0,wrong_degree
IN PGDBA (Hons) qualification,Post Graduate Diploma,Post Graduate Diploma in Business Administration,,,review_needed,L3,0.75,75.0,wrong_degree
PGDHONS,Post Graduate Diploma,PGDHONS,,,review_needed,L3,0.5,50.0,wrong_degree
