expected_label,predicted_label,count,is_correct
Licence Professionnelle,LP with Honours,1,False
Licence Professionnelle,Licence Professionnelle degree,1,False
Licence Professionnelle,Professional Licence,1,False
Licence Professionnelle,Professional Licence degree,1,False
Licenciatura,BR L I C,1,False
Licenciatura,BR L I C degree,1,False
Licenciatura,BR L I C qualification,1,False
Licenciatura,BR L I C with Honours,1,False
Licenciatura,BR Lic.,1,False
Licenciatura,BR Lic. degree,1,False
Licenciatura,BR Lic. qualification,1,False
Licenciatura,BR Lic. with Honours,1,False
Licenciatura,BR Licenciatura,1,False
Licenciatura,BR Licenciatura degree,1,False
Licenciatura,BR Licenciatura qualification,1,False
Licenciatura,BR Licenciatura with Honours,1,False
Licenciatura,BR Teaching Degree Brazil,1,False
Licenciatura,Brazil L I C,1,False
Licenciatura,Brazil L I C degree,1,False
Licenciatura,Brazil L I C qualification,1,False
Licenciatura,Brazil L I C with Honours,1,False
Licenciatura,Brazil Lic.,1,False
Licenciatura,Brazil Lic. degree,1,False
Licenciatura,Brazil Lic. qualification,1,False
Licenciatura,Brazil Lic. with Honours,1,False
Licenciatura,Brazil Licenciatura,1,False
Licenciatura,Brazil Licenciatura degree,1,False
Licenciatura,Brazil Teaching Degree Brazil,1,False
Licenciatura,Brazilian L I C,1,False
Licenciatura,Brazilian L I C degree,1,False
Licenciatura,Brazilian L I C qualification,1,False
Licenciatura,Brazilian L I C with Honours,1,False
Licenciatura,Brazilian Lic.,1,False
Licenciatura,Brazilian Lic. degree,1,False
Licenciatura,Brazilian Lic. qualification,1,False
Licenciatura,Brazilian Lic. with Honours,1,False
Licenciatura,Brazilian Licenciatura,1,False
Licenciatura,Brazilian Licenciatura degree,1,False
Licenciatura,L I C,1,False
Licenciatura,L I C degree,1,False
Licenciatura,L I C qualification,1,False
Licenciatura,L I C with Honours,1,False
Licenciatura,Lic.,1,False
Licenciatura,Lic. degree,1,False
Licenciatura,Lic. qualification,1,False
Licenciatura,Lic. with Honours,1,False
Licenciatura,Licenciatura degree,1,False
Licenciatura,Licenciatura qualification,1,False
Licenciatura,Licenciatura with Honours,1,False
Licenciatura,Teaching Degree Brazil,1,False
Licenciatura,Teaching Degree Brazil degree,1,False
Magister Artium,DE M A degree,1,False
Magister Artium,DE M A qualification,1,False
Magister Artium,DE Magister,1,False
Magister Artium,DE Magister Artium,1,False
Magister Artium,DE Magister Artium degree,1,False
Magister Artium,DE Magister degree,1,False
Magister Artium,DE Magister qualification,1,False
Magister Artium,German M A,1,False
Magister Artium,German M A degree,1,False
Magister Artium,German M A qualification,1,False
Magister Artium,German Magister,1,False
Magister Artium,German Magister Artium,1,False
Magister Artium,German Magister Artium degree,1,False
Magister Artium,German Magister degree,1,False
Magister Artium,German Magister qualification,1,False
Magister Artium,Germany M A,1,False
Magister Artium,Germany M A degree,1,False
Magister Artium,Germany M A qualification,1,False
Magister Artium,Germany Magister,1,False
Magister Artium,Germany Magister Artium,1,False
Magister Artium,Germany Magister Artium degree,1,False
Magister Artium,Germany Magister degree,1,False
Magister Artium,Germany Magister qualification,1,False
Magister Artium,Magister,1,False
Magister Artium,Magister Artium degree,1,False
Magister Artium,Magister Artium qualification,1,False
Magister Artium,Magister degree,1,False
Magister Artium,Magister qualification,1,False
Master,FR French Master,1,False
Master,FR French Master degree,1,False
Master,FR French Master qualification,1,False
Master,FR Master degree,1,False
Master,FR Master qualification,1,False
Master,France French Master,1,False
Master,France French Master degree,1,False
Master,France Master,1,False
Master,France Master degree,1,False
Master,France Master qualification,1,False
Master,French French Master,1,False
Master,French French Master degree,1,False
Master,French Master,1,False
Master,French Master degree,1,False
Master,French Master qualification,1,False
Master Degree,Bologna Bologna Master,1,False
Master Degree,Bologna Bologna Master degree,1,False
Master Degree,Bologna M A M S C,1,False
Master Degree,Bologna M A M S C qualification,1,False
Master Degree,Bologna M.A.M.S.C. degree,1,False
Master Degree,Bologna Master,1,False
Master Degree,Bologna Master Degree,1,False
Master Degree,Bologna Master Degree degree,1,False
Master Degree,Bologna Master qualification,1,False
Master Degree,Bologna Second Cycle Degree,1,False
Master Degree,CN Chinese Master,1,False
Master Degree,CN Chinese Master degree,1,False
Master Degree,CN Chinese Master qualification,1,False
Master Degree,CN Master Degree,1,False
Master Degree,CN Master Degree degree,1,False
Master Degree,CN Master Degree qualification,1,False
Master Degree,CN Shuoshi,1,False
Master Degree,CN Shuoshi degree,1,False
Master Degree,CN Shuoshi qualification,1,False
Master Degree,China Chinese Master,1,False
Master Degree,China Chinese Master degree,1,False
Master Degree,China Master Degree,1,False
Master Degree,China Master Degree degree,1,False
Master Degree,China Shuoshi,1,False
Master Degree,China Shuoshi degree,1,False
Master Degree,China Shuoshi qualification,1,False
Master Degree,Chinese Chinese Master,1,False
Master Degree,Chinese Chinese Master degree,1,False
Master Degree,Chinese Master,1,False
Master Degree,Chinese Master Degree,1,False
Master Degree,Chinese Master Degree degree,1,False
Master Degree,Chinese Master qualification,1,False
Master Degree,Chinese Shuoshi,1,False
Master Degree,Chinese Shuoshi degree,1,False
Master Degree,Chinese Shuoshi qualification,1,False
Master Degree,EU Bologna Master,1,False
Master Degree,EU Bologna Master degree,1,False
Master Degree,EU Bologna Master qualification,1,False
Master Degree,EU M A M S C,1,False
Master Degree,EU M A M S C qualification,1,False
Master Degree,EU M.A.M.S.C.,1,False
Master Degree,EU M.A.M.S.C. degree,1,False
Master Degree,EU M.A.M.S.C. qualification,1,False
Master Degree,EU Master Degree,1,False
Master Degree,EU Master Degree degree,1,False
Master Degree,EU Master Degree qualification,1,False
Master Degree,EU Second Cycle Degree,1,False
Master Degree,EU Second Cycle Degree degree,1,False
Master Degree,M A M S C qualification,1,False
Master Degree,M.A.M.S.C. degree,1,False
Master Degree,M.A.M.S.C. qualification,1,False
Master Degree,Second Cycle Degree,1,False
Master Degree,Second Cycle Degree degree,1,False
Master Degree,Shuoshi,1,False
Master Degree,Shuoshi degree,1,False
Master Degree,Shuoshi qualification,1,False
Master Universitario,ES Master Universitario,1,False
Master Universitario,ES Master Universitario degree,1,False
Master Universitario,ES Master degree,1,False
Master Universitario,ES Master qualification,1,False
Master Universitario,Master Universitario degree,1,False
Master Universitario,Spain Master Universitario,1,False
Master Universitario,Spain Master degree,1,False
Master Universitario,Spain Master qualification,1,False
Master Universitario,Spanish Master,1,False
Master Universitario,Spanish Master Universitario,1,False
Master Universitario,Spanish Master degree,1,False
Master Universitario,Spanish Master qualification,1,False
Master of Applied Science,CA M A S C,1,False
Master of Applied Science,CA M A S C qualification,1,False
Master of Applied Science,CA MASc,1,False
Master of Applied Science,CA MASc degree,1,False
Master of Applied Science,CA MASc qualification,1,False
Master of Applied Science,Canada M A S C,1,False
Master of Applied Science,Canada M A S C qualification,1,False
Master of Applied Science,Canada MASc,1,False
Master of Applied Science,Canada MASc degree,1,False
Master of Applied Science,Canada MASc qualification,1,False
Master of Applied Science,Canadian M A S C,1,False
Master of Applied Science,Canadian M A S C qualification,1,False
Master of Applied Science,Canadian MASc,1,False
Master of Applied Science,Canadian MASc degree,1,False
Master of Applied Science,Canadian MASc qualification,1,False
Master of Applied Science,M A S C qualification,1,False
Master of Applied Science,MASc degree,1,False
Master of Applied Science,MASc qualification,1,False
Master of Arts,A M degree,1,False
Master of Arts,A M qualification,1,False
Master of Arts,AM degree,1,False
Master of Arts,AM qualification,1,False
Master of Arts,Artium Magister,1,False
Master of Arts,Artium Magister degree,1,False
Master of Arts,Artium Magister qualification,1,False
Master of Arts,IN M A degree,1,False
Master of Arts,IN M A qualification,1,False
Master of Arts,IN MAHONS degree,1,False
Master of Arts,IN MAHONS qualification,1,False
Master of Arts,IN MasterofArts qualification,1,False
Master of Arts,India M A,1,False
Master of Arts,India M A degree,1,False
Master of Arts,India M A qualification,1,False
Master of Arts,India MAHONS,1,False
Master of Arts,India MAHONS degree,1,False
Master of Arts,India MAHONS qualification,1,False
Master of Arts,India MasterofArts degree,1,False
Master of Arts,Indian M A,1,False
Master of Arts,Indian M A degree,1,False
Master of Arts,Indian M A qualification,1,False
Master of Arts,Indian MAHONS,1,False
Master of Arts,Indian MAHONS degree,1,False
Master of Arts,Indian MAHONS qualification,1,False
Master of Arts,Indian MasterofArts degree,1,False
Master of Arts,MAHONS degree,1,False
Master of Arts,MAHONS qualification,1,False
Master of Arts,MasterofArts qualification,1,False
Master of Arts,UK M A,1,False
Master of Arts,UK M A degree,1,False
Master of Arts,UK M A qualification,1,False
Master of Arts,US A M,1,False
Master of Arts,US A M degree,1,False
Master of Arts,US A M qualification,1,False
Master of Arts,US AM degree,1,False
Master of Arts,US AM qualification,1,False
Master of Arts,US Artium Magister,1,False
Master of Arts,US Artium Magister degree,1,False
Master of Arts,US M A,1,False
Master of Arts,US M A degree,1,False
Master of Arts,US M A qualification,1,False
Master of Arts,US Master of Arts qualification,1,False
Master of Arts,United Kingdom M A,1,False
Master of Arts,United Kingdom M A degree,1,False
Master of Arts,United States A M,1,False
Master of Arts,United States A M degree,1,False
Master of Arts,United States A M qualification,1,False
Master of Arts,United States AM,1,False
Master of Arts,United States AM degree,1,False
Master of Arts,United States AM qualification,1,False
Master of Arts,United States Artium Magister,1,False
Master of Arts,United States M A,1,False
Master of Arts,United States M A degree,1,False
Master of Arts,United States M A qualification,1,False
Master of Arts,United States Master of Arts,1,False
Master of Business Administration,E M B A qualification,1,False
Master of Business Administration,EMBAHONS degree,1,False
Master of Business Administration,EMBAHONS qualification,1,False
Master of Business Administration,IN E M B A degree,1,False
Master of Business Administration,IN E M B A qualification,1,False
Master of Business Administration,IN EMBAHONS degree,1,False
Master of Business Administration,IN EMBAHONS qualification,1,False
Master of Business Administration,IN M B A degree,1,False
Master of Business Administration,IN M B A qualification,1,False
Master of Business Administration,IN MBAHONS degree,1,False
Master of Business Administration,IN MBAHONS qualification,1,False
Master of Business Administration,India E M B A,1,False
Master of Business Administration,India E M B A degree,1,False
Master of Business Administration,India E M B A qualification,1,False
Master of Business Administration,India EMBAHONS,1,False
Master of Business Administration,India EMBAHONS degree,1,False
Master of Business Administration,India EMBAHONS qualification,1,False
Master of Business Administration,India M B A,1,False
Master of Business Administration,India M B A degree,1,False
Master of Business Administration,India M B A qualification,1,False
Master of Business Administration,India MBAHONS,1,False
Master of Business Administration,India MBAHONS degree,1,False
Master of Business Administration,India MBAHONS qualification,1,False
Master of Business Administration,Indian E M B A,1,False
Master of Business Administration,Indian E M B A degree,1,False
Master of Business Administration,Indian E M B A qualification,1,False
Master of Business Administration,Indian EMBAHONS,1,False
Master of Business Administration,Indian EMBAHONS degree,1,False
Master of Business Administration,Indian EMBAHONS qualification,1,False
Master of Business Administration,Indian M B A,1,False
Master of Business Administration,Indian M B A degree,1,False
Master of Business Administration,Indian M B A qualification,1,False
Master of Business Administration,Indian MBAHONS,1,False
Master of Business Administration,Indian MBAHONS degree,1,False
Master of Business Administration,Indian MBAHONS qualification,1,False
Master of Business Administration,MBAHONS degree,1,False
Master of Business Administration,MBAHONS qualification,1,False
Master of Business Administration,UK M B A degree,1,False
Master of Business Administration,UK M B A qualification,1,False
Master of Business Administration,US M B A degree,1,False
Master of Business Administration,US M B A qualification,1,False
Master of Business Administration,United Kingdom M B A,1,False
Master of Business Administration,United Kingdom M B A degree,1,False
Master of Business Administration,United States M B A,1,False
Master of Business Administration,United States M B A degree,1,False
Master of Commerce,IN M C O M degree,1,False
Master of Commerce,IN M C O M qualification,1,False
Master of Commerce,IN M Com degree,1,False
Master of Commerce,IN M Com qualification,1,False
Master of Commerce,IN MCOMHONS degree,1,False
Master of Commerce,IN MCOMHONS qualification,1,False
Master of Commerce,India M C O M,1,False
Master of Commerce,India M C O M degree,1,False
Master of Commerce,India M C O M qualification,1,False
Master of Commerce,India M Com degree,1,False
Master of Commerce,India M Com qualification,1,False
Master of Commerce,India MCOMHONS,1,False
Master of Commerce,India MCOMHONS degree,1,False
Master of Commerce,India MCOMHONS qualification,1,False
Master of Commerce,Indian M C O M,1,False
Master of Commerce,Indian M C O M degree,1,False
Master of Commerce,Indian M C O M qualification,1,False
Master of Commerce,Indian M Com degree,1,False
Master of Commerce,Indian M Com qualification,1,False
Master of Commerce,Indian MCOMHONS,1,False
Master of Commerce,Indian MCOMHONS degree,1,False
Master of Commerce,Indian MCOMHONS qualification,1,False
Master of Commerce,M C O M qualification,1,False
Master of Commerce,M Com qualification,1,False
Master of Commerce,MCOMHONS degree,1,False
Master of Commerce,MCOMHONS qualification,1,False
Master of Computer Applications,IN M C A qualification,1,False
Master of Computer Applications,IN MCAHONS degree,1,False
Master of Computer Applications,IN MCAHONS qualification,1,False
Master of Computer Applications,India M C A degree,1,False
Master of Computer Applications,India M C A qualification,1,False
Master of Computer Applications,India MCAHONS,1,False
Master of Computer Applications,India MCAHONS degree,1,False
Master of Computer Applications,India MCAHONS qualification,1,False
Master of Computer Applications,Indian M C A degree,1,False
Master of Computer Applications,Indian M C A qualification,1,False
Master of Computer Applications,Indian MCAHONS,1,False
Master of Computer Applications,Indian MCAHONS degree,1,False
Master of Computer Applications,Indian MCAHONS qualification,1,False
Master of Computer Applications,M C A qualification,1,False
Master of Computer Applications,MCAHONS degree,1,False
Master of Computer Applications,MCAHONS qualification,1,False
