raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
UK A Level qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK A Level (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
UK A Level (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK A Level (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Level,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Level qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Level (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom A Level (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Level (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVEL,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVEL qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVEL (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
ALEVEL (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVEL (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVEL,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVEL qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVEL (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
UK ALEVEL (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVEL (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVEL,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVEL qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVEL (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom ALEVEL (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVEL (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
A Levels,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
A Levels qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
A Levels (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
A Levels (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
A Levels (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK A Levels,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK A Levels qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK A Levels (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
UK A Levels (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK A Levels (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Levels,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Levels qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Levels (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom A Levels (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom A Levels (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVELS,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVELS qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVELS (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
ALEVELS (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ALEVELS (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVELS,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVELS qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVELS (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
UK ALEVELS (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK ALEVELS (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVELS,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVELS qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVELS (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom ALEVELS (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom ALEVELS (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCE A Level,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCE A Level qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCE A Level (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
GCE A Level (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCE A Level (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCE A Level,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCE A Level qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCE A Level (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
UK GCE A Level (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCE A Level (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCE A Level,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCE A Level qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCE A Level (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom GCE A Level (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCE A Level (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCEALEVEL,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCEALEVEL qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCEALEVEL (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
GCEALEVEL (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
GCEALEVEL (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCEALEVEL,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCEALEVEL qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCEALEVEL (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
UK GCEALEVEL (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK GCEALEVEL (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCEALEVEL,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCEALEVEL qualification,Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCEALEVEL (United Kingdom),Advanced Level,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom GCEALEVEL (UK),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom GCEALEVEL (2 years),Advanced Level,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Certificate of Higher Education,Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Certificate of Higher Education qualification,Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Certificate of Higher Education (United Kingdom),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Certificate of Higher Education (UK),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Certificate of Higher Education (1 year),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Certificate of Higher Education,Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Certificate of Higher Education qualification,Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Certificate of Higher Education (United Kingdom),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Certificate of Higher Education (UK),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Certificate of Higher Education (1 year),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Certificate of Higher Education,Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Certificate of Higher Education qualification,Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Certificate of Higher Education (United Kingdom),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Certificate of Higher Education (UK),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Certificate of Higher Education (1 year),Certificate of Higher Education,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
CertHE,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CertHE qualification,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CertHE (United Kingdom),Certificate of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
CertHE (UK),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
CertHE (1 year),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK CertHE,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK CertHE qualification,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK CertHE (United Kingdom),Certificate of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK CertHE (UK),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK CertHE (1 year),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom CertHE,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom CertHE qualification,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom CertHE (United Kingdom),Certificate of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom CertHE (UK),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom CertHE (1 year),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Cert HE,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Cert HE qualification,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Cert HE (United Kingdom),Certificate of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
Cert HE (UK),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Cert HE (1 year),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Cert HE,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Cert HE qualification,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Cert HE (United Kingdom),Certificate of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Cert HE (UK),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Cert HE (1 year),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Cert HE,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Cert HE qualification,Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Cert HE (United Kingdom),Certificate of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Cert HE (UK),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Cert HE (1 year),Certificate of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Diploma of Higher Education,Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Diploma of Higher Education qualification,Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Diploma of Higher Education (United Kingdom),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Diploma of Higher Education (UK),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Diploma of Higher Education (2 years),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Diploma of Higher Education,Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Diploma of Higher Education qualification,Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Diploma of Higher Education (United Kingdom),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Diploma of Higher Education (UK),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Diploma of Higher Education (2 years),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Diploma of Higher Education,Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Diploma of Higher Education qualification,Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Diploma of Higher Education (United Kingdom),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Diploma of Higher Education (UK),Diploma of Higher Education,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
